"","QB","posteam","week","air_yards","down","ydstogo","complete_pass","touchdown","interception","yards_gained","wp","epa","cpoe","game_seconds_remaining","half_seconds_remaining","Label","Label2","yd_10_segments"
"14015","Z.Wilson","NYJ",14,12,2,9,1,0,0,16,0.326898217201233,1.26262138364837,36.9382381439209,1841,41,"Good Play","Completion","10yd to 20yd"
"14016","Z.Wilson","NYJ",14,4,1,25,0,0,0,0,0.291652470827103,-0.362750943691935,NA,1820,20,"Average Play","Incompletion","LOS to 10yd"
"14017","Z.Wilson","NYJ",14,9,2,25,1,0,0,11,0.278005212545395,0.728539315590086,26.2990772724152,1813,13,"Good Play","Completion","LOS to 10yd"
"14018","Z.Wilson","NYJ",14,-4,1,10,1,0,0,9,0.393345832824707,1.00820800522342,16.5912091732025,1686,1686,"Good Play","Completion","Behind LOS"
"14019","Z.Wilson","NYJ",14,12,1,10,0,0,0,0,0.432650744915009,-0.492982272757217,-64.4312381744385,1619,1619,"Average Play","Incompletion","10yd to 20yd"
"14020","Z.Wilson","NYJ",14,-3,2,10,0,0,0,0,0.413586795330048,-0.877557842293754,-87.8392338752747,1613,1613,"Bad Play","Incompletion","Behind LOS"
"14021","Z.Wilson","NYJ",14,-5,1,10,1,0,0,1,0.432650744915009,-0.517706414218992,20.5224692821503,1600,1600,"Average Play","Completion","Behind LOS"
"14022","T.Hill","NO",14,7,2,12,1,0,0,8,0.592958509922028,0.462778290268034,31.0947239398956,1461,1461,"Good Play","Completion","LOS to 10yd"
"14023","T.Hill","NO",14,6,3,4,1,0,0,6,0.610351622104645,1.32015437353402,33.7653040885925,1418,1418,"Good Play","Completion","LOS to 10yd"
"14024","T.Hill","NO",14,12,1,10,1,0,0,18,0.683962225914001,1.11454690527171,36.3971710205078,1301,1301,"Good Play","Completion","10yd to 20yd"
"14025","T.Hill","NO",14,-4,2,12,1,0,0,19,0.699625611305237,2.16515001037624,12.2750043869019,1232,1232,"Good Play","Completion","Behind LOS"
"14026","T.Hill","NO",14,4,2,8,1,0,0,6,0.744757115840912,0.269445992948022,24.3290722370148,1151,1151,"Good Play","Completion","LOS to 10yd"
"14027","T.Hill","NO",14,16,2,11,0,0,0,0,0.761924028396606,-0.705442711827345,-32.4083775281906,1024,1024,"Bad Play","Incompletion","10yd to 20yd"
"14028","Z.Wilson","NYJ",14,20,2,3,0,0,0,0,0.246032670140266,-0.755933171603829,-48.1826663017273,916,916,"Bad Play","Incompletion","20yd to 30yd"
"14029","T.Hill","NO",14,6,2,7,0,0,0,0,0.819403827190399,-0.855884300544858,-73.5423505306244,868,868,"Bad Play","Incompletion","LOS to 10yd"
"14030","T.Hill","NO",14,8,3,7,1,0,0,21,0.796604990959167,2.89416826621164,39.0872418880463,865,865,"Good Play","Completion","LOS to 10yd"
"14031","T.Hill","NO",14,5,2,10,1,0,0,7,0.873987197875977,0.13577637745766,25.4940688610077,780,780,"Average Play","Completion","LOS to 10yd"
"14032","T.Hill","NO",14,4,3,3,0,0,0,0,0.894889950752258,-1.12169211637043,-67.1795606613159,750,750,"Bad Play","Incompletion","LOS to 10yd"
"14033","Z.Wilson","NYJ",14,3,1,10,0,0,0,0,0.183560729026794,-1.29576046718284,NA,706,706,"Bad Play","Incompletion","LOS to 10yd"
"14034","Z.Wilson","NYJ",14,3,2,20,1,0,0,6,0.153107047080994,-0.570964400656521,19.8848128318787,701,701,"Average Play","Completion","LOS to 10yd"
"14035","Z.Wilson","NYJ",14,22,4,6,0,0,0,0,0.0968980491161346,-2.44515304686502,-34.3930453062057,619,619,"Bad Play","Incompletion","20yd to 30yd"
"14036","T.Hill","NO",14,1,1,10,1,0,0,26,0.962975978851318,2.31309621638502,19.2919552326202,443,443,"Good Play","Completion","LOS to 10yd"
"14037","Z.Wilson","NYJ",14,6,1,10,0,0,0,0,0.00615072948858142,-0.453433726914227,-76.6848027706146,323,323,"Average Play","Incompletion","LOS to 10yd"
"14038","Z.Wilson","NYJ",14,3,2,10,1,0,0,6,0.00551784178242087,-0.0630730977281928,21.4577913284302,319,319,"Average Play","Completion","LOS to 10yd"
